89 500
66 88 4879
66 60 4879
66 7 4879
66 59 4879
52 84 4879
52 17 4879
44 61 4880
54 57 4880
57 54 4880
35 61 4881
84 49 4881
16 60 4881
0 71 4881
0 71 4881
0 1 4881
0 71 4881
0 71 4881
0 82 4881
1 83 4881
49 84 4883
60 16 4883
49 54 4883
54 48 4896
82 0 4896
0 71 4897
0 39 4897
0 82 4897
0 71 4897
0 1 4897
11 61 4898
54 24 4898
67 54 4899
24 54 4899
4 3 4899
54 49 4900
54 24 4900
24 54 4900
33 84 4901
48 54 4902
49 54 4903
24 46 4903
71 8 4905
71 66 4905
71 0 4905
71 8 4906
71 66 4906
71 0 4906
71 8 4906
71 66 4906
71 0 4906
71 8 4906
71 66 4906
71 0 4906
71 66 4906
71 0 4906
71 8 4906
71 8 4906
71 0 4906
71 66 4906
71 66 4906
71 8 4906
71 66 4906
71 8 4906
71 8 4906
71 66 4906
46 24 4907
67 54 4910
88 25 4919
82 39 4920
88 19 4920
88 25 4920
0 39 4921
0 82 4921
0 82 4921
0 39 4921
0 71 4921
0 39 4921
0 82 4921
0 70 4921
0 82 4921
0 71 4921
0 39 4921
0 82 4921
0 82 4921
0 39 4921
0 1 4921
25 88 4921
25 88 4922
39 82 4922
39 82 4922
39 11 4922
39 11 4922
77 61 4922
77 73 4922
54 48 4922
30 71 4922
88 15 4923
60 62 4923
60 23 4923
60 23 4923
60 62 4923
48 15 4923
48 49 4923
21 60 4923
44 30 4924
25 88 4924
50 24 4924
77 61 4925
24 46 4925
70 19 4925
49 54 4925
44 25 4925
44 25 4925
49 54 4925
77 61 4925
32 49 4926
77 61 4926
4 22 4926
63 49 4927
54 49 4927
54 52 4927
54 32 4927
54 67 4927
54 48 4927
54 49 4928
54 49 4928
57 50 4928
49 54 4928
24 46 4928
4 53 4930
4 85 4930
4 38 4930
4 37 4930
22 60 4930
22 60 4930
46 24 4931
9 16 4931
0 71 4945
0 71 4945
67 54 4945
60 15 4946
22 4 4946
49 54 4946
60 16 4946
24 46 4946
60 54 4946
60 67 4946
60 51 4947
60 53 4947
60 16 4947
60 15 4947
44 14 4947
44 14 4947
24 26 4949
24 46 4949
50 54 4949
4 22 4949
26 24 4949
60 16 4949
60 15 4949
24 26 4949
26 24 4949
54 50 4949
24 26 4950
26 24 4950
24 26 4950
26 24 4950
50 54 4950
24 26 4950
3 22 4951
54 67 4951
73 77 4952
77 73 4952
80 70 4952
49 54 4953
60 15 4953
60 15 4953
71 66 4953
71 8 4953
71 0 4953
71 8 4954
71 66 4954
71 0 4954
71 66 4954
71 8 4954
71 66 4954
71 8 4954
71 0 4954
71 17 4954
58 71 4955
3 4 4959
82 0 4968
82 39 4968
54 49 4969
54 49 4969
26 24 4969
0 71 4969
0 82 4969
0 71 4969
0 82 4969
60 15 4970
24 54 4970
24 26 4970
26 24 4971
24 26 4971
54 49 4971
26 24 4971
54 49 4971
54 49 4971
57 46 4971
57 24 4971
57 26 4971
57 65 4971
26 57 4971
25 19 4971
25 19 4971
54 49 4971
70 19 4971
70 0 4971
70 19 4971
70 0 4971
24 54 4972
48 49 4973
48 24 4973
14 16 4973
54 24 4974
50 54 4974
35 16 4974
66 86 4975
80 43 4975
4 38 4976
24 26 4976
26 24 4976
57 46 4976
57 24 4976
57 26 4976
57 65 4976
26 57 4976
24 57 4976
57 65 4976
57 24 4976
57 26 4976
57 46 4976
24 49 4976
24 57 4976
26 57 4976
67 54 4976
4 38 4977
46 26 4977
46 65 4977
46 57 4977
46 24 4977
26 46 4977
26 24 4977
26 65 4977
26 57 4977
57 26 4977
26 57 4977
46 26 4978
33 84 4981
33 3 4981
71 0 4998
38 4 5029
82 0 5040
82 0 5040
82 39 5040
82 0 5040
54 49 5041
54 67 5041
54 52 5041
63 54 5041
77 60 5042
24 83 5043
54 63 5043
50 54 5044
83 24 5044
33 84 5044
67 54 5045
54 60 5046
4 46 5046
67 54 5046
54 49 5046
49 54 5046
43 70 5046
70 43 5047
24 26 5047
26 24 5047
16 64 5047
54 49 5047
54 48 5047
54 67 5047
54 32 5047
54 52 5047
50 43 5048
24 26 5049
26 24 5049
54 67 5049
43 67 5049
60 16 5050
60 15 5050
49 52 5051
57 26 5053
57 46 5053
82 39 5064
82 0 5064
0 70 5065
0 71 5065
0 39 5065
0 71 5065
14 13 5066
14 44 5066
14 33 5066
54 49 5066
43 2 5067
46 4 5067
77 73 5067
48 63 5067
60 88 5067
44 25 5068
77 60 5068
77 73 5068
62 52 5068
24 46 5069
14 44 5069
24 26 5070
26 24 5070
24 26 5070
26 24 5070
24 26 5070
49 54 5071
38 4 5072
12 11 5072
4 46 5072
4 38 5072
57 54 5073
57 39 5073
77 73 5073
1 39 5074
60 29 5075
49 54 5076
0 71 5089
0 39 5089
0 82 5089
0 71 5089
0 70 5089
0 82 5089
54 49 5089
49 54 5089
49 54 5090
2 39 5090
77 60 5090
54 24 5091
66 8 5091
66 71 5091
49 54 5094
49 67 5094
32 48 5094
54 49 5094
49 57 5095
49 48 5095
49 54 5096
48 32 5096
24 46 5098
14 44 5098
30 60 5099
46 4 5099
49 43 5101
4 38 5102
88 14 5112
82 39 5112
82 39 5112
82 0 5112
70 19 5113
70 0 5113
60 30 5113
48 54 5113
54 49 5113
54 24 5114
54 48 5114
25 80 5114
39 82 5114
25 88 5116
83 1 5117
54 16 5117
54 67 5117
4 1 5118
4 26 5118
4 3 5118
4 11 5118
4 84 5118
4 46 5118
67 54 5118
24 26 5119
54 67 5119
54 60 5119
26 24 5119
14 33 5119
46 4 5119
60 22 5121
60 54 5121
60 49 5121
17 63 5121
82 0 5136
7 60 5137
7 23 5137
7 62 5137
7 44 5137
2 24 5137
67 49 5138
67 54 5138
77 15 5138
49 67 5138
49 54 5138
49 54 5139
57 26 5139
57 46 5139
57 24 5139
70 19 5139
70 0 5139
49 54 5139
49 43 5139
21 60 5140
62 88 5140
57 24 5140
57 26 5140
57 46 5140
26 57 5140
67 49 5141
26 57 5141
26 24 5141
26 46 5141
54 67 5141
60 73 5141
24 26 5142
60 44 5142
24 7 5142
44 60 5143
11 58 5143
24 26 5144
26 24 5144
1 16 5166
1 64 5166
35 25 5168
71 66 5168
71 0 5168
71 17 5168
71 8 5168
71 66 5168
71 8 5168
71 0 5168
25 35 5169
71 66 5169
71 0 5169
71 17 5169
71 8 5169
71 30 5169
71 8 5169
71 66 5169
71 0 5169
71 0 5169
71 8 5169
71 66 5169
71 30 5169
71 17 5169
71 8 5169
71 66 5169
71 0 5169
71 0 5169
71 0 5169
71 8 5169
71 66 5169
71 8 5169
71 66 5169
71 0 5169
71 8 5170
71 66 5170
71 0 5170
71 8 5170
71 66 5170
71 0 5170
71 0 5170
71 8 5170
71 66 5170
88 60 5185
88 60 5185
88 60 5185
82 0 5208
82 39 5208
82 39 5208
82 0 5208
48 24 5209
26 39 5209
77 60 5211
66 71 5211
4 26 5212
60 30 5212
39 26 5212
73 60 5213
26 30 5213
44 14 5213
16 64 5214
7 88 5214
14 44 5214
54 48 5214
87 56 5214
48 54 5214
43 50 5215
43 67 5215
43 49 5215
43 56 5215
43 80 5215
48 24 5215
48 54 5215
80 43 5215
48 24 5215
48 24 5215
24 48 5216
73 49 5216
50 84 5217
49 43 5217
49 73 5217
43 67 5218
43 49 5218
43 80 5218
43 56 5218
43 50 5218
88 14 5231
88 14 5231
82 0 5232
82 39 5232
54 48 5232
70 0 5233
70 19 5233
0 82 5233
73 49 5233
0 82 5233
0 82 5233
0 70 5233
0 82 5233
0 71 5233
7 57 5233
7 43 5233
7 71 5233
49 54 5234
49 48 5234
43 2 5234
43 56 5234
14 61 5234
38 4 5234
70 19 5235
70 0 5235
26 4 5235
2 24 5235
85 16 5235
85 25 5235
70 19 5236
70 0 5236
30 66 5236
87 0 5236
48 43 5238
88 44 5239
88 14 5240
32 67 5240
49 54 5241
87 39 5241
87 82 5241
39 87 5241
87 39 5241
24 48 5241
24 2 5241
49 54 5241
49 52 5241
49 48 5241
49 32 5241
49 67 5241
32 49 5241
83 64 5243
83 1 5243
60 44 5243
48 24 5257
48 49 5257
39 80 5257
52 49 5257
83 87 5258
85 25 5258
32 54 5258
23 62 5259
23 59 5261
23 9 5261
23 58 5261
49 73 5261
49 48 5261
49 23 5261
32 54 5261
9 63 5262
54 67 5262
54 32 5262
54 52 5262
54 49 5262
54 48 5262
48 24 5262
25 60 5263
25 60 5263
48 24 5264
24 48 5264
24 48 5264
14 88 5265
16 25 5265
16 25 5265
14 54 5265
14 44 5265
14 48 5266
14 51 5266
88 14 5266
35 16 5267
54 24 5280
82 39 5280
82 39 5280
82 0 5280
82 0 5280
82 39 5280
7 60 5281
0 82 5281
0 71 5281
0 82 5281
0 71 5281
0 82 5281
0 71 5281
0 39 5281
0 71 5281
0 71 5281
0 82 5281
0 71 5281
0 82 5281
48 49 5281
48 24 5281
54 48 5281
49 54 5282
35 64 5282
35 25 5282
35 9 5282
35 19 5282
43 50 5283
43 80 5283
43 56 5283
43 67 5283
43 49 5283
39 24 5283
48 54 5283
60 29 5284
60 29 5284
83 1 5284
14 25 5285
35 16 5286
16 64 5286
43 49 5286
43 80 5286
43 56 5286
43 67 5286
43 50 5286
48 49 5287
48 24 5287
24 39 5287
54 24 5287
85 64 5288
64 73 5288
73 64 5288
14 16 5289
49 54 5290
49 52 5290
82 0 5304
39 24 5305
39 80 5305
30 46 5305
30 17 5305
30 26 5305
30 39 5305
30 78 5305
30 25 5305
30 9 5305
30 35 5305
30 58 5305
30 63 5305
30 80 5305
0 39 5305
0 82 5305
0 71 5305
0 82 5305
0 71 5305
48 54 5305
0 82 5305
0 71 5305
0 70 5305
0 39 5305
0 72 5305
0 71 5305
54 63 5306
49 54 5306
60 61 5306
60 73 5306
48 54 5306
49 54 5306
24 54 5306
54 24 5306
54 48 5306
24 39 5306
77 60 5306
77 73 5306
77 60 5306
77 73 5306
54 50 5307
2 43 5307
48 24 5307
24 48 5308
62 52 5308
54 67 5308
54 49 5308
46 26 5309
26 46 5309
24 50 5309
2 14 5309
84 63 5310
35 30 5310
49 54 5310
49 54 5310
33 84 5312
0 64 5312
0 1 5312
49 16 5312
49 54 5313
71 8 5315
71 66 5315
71 0 5315
71 30 5315
71 8 5315
71 66 5315
71 0 5315
71 30 5315
71 0 5315
71 0 5315
71 66 5315
71 66 5315
71 8 5315
71 0 5315
71 8 5315
71 66 5315
71 0 5315
71 30 5315
14 44 5332
64 85 5334
88 25 5353
88 19 5353
71 8 5360
71 66 5360
71 0 5360
71 8 5360
71 66 5360
71 8 5360
71 66 5360
71 17 5360
4 38 5364
4 38 5364
54 24 5376
82 0 5376
88 25 5376
54 49 5377
39 24 5377
54 49 5377
24 39 5378
54 49 5378
25 88 5378
54 73 5378
25 88 5378
30 60 5378
49 54 5378
67 43 5379
32 67 5379
67 32 5379
77 60 5380
26 30 5380
2 24 5380
2 24 5380
25 85 5380
24 48 5380
2 43 5381
77 60 5382
50 63 5382
49 43 5383
32 67 5383
44 14 5383
24 39 5383
49 54 5383
50 43 5384
80 57 5384
43 25 5384
30 26 5385
58 21 5385
77 60 5385
54 49 5385
80 24 5385
4 84 5385
43 60 5385
49 54 5385
60 43 5385
43 25 5385
60 16 5386
82 39 5400
54 49 5400
2 63 5401
21 58 5401
88 15 5402
71 8 5403
71 0 5403
71 30 5403
71 17 5403
70 56 5403
60 16 5404
22 60 5404
62 60 5404
38 4 5405
60 16 5405
70 0 5405
70 19 5405
14 60 5406
19 70 5406
44 60 5406
88 15 5406
80 73 5407
19 70 5407
39 24 5407
39 82 5407
77 60 5408
77 73 5408
88 60 5409
60 16 5409
16 60 5409
16 60 5409
88 25 5426
35 16 5427
35 25 5427
14 16 5427
49 54 5427
44 60 5427
16 35 5428
25 88 5428
87 24 5428
52 84 5428
19 1 5429
14 16 5429
35 16 5429
84 4 5429
49 64 5429
19 70 5429
7 25 5429
16 25 5429
16 35 5429
16 35 5429
16 25 5429
39 87 5430
87 39 5430
87 1 5430
70 19 5430
35 16 5430
35 25 5430
38 4 5430
77 73 5431
24 57 5432
62 52 5433
25 16 5434
16 60 5434
49 54 5435
49 54 5435
49 54 5435
0 82 5449
0 71 5449
0 70 5449
0 39 5449
11 39 5449
70 19 5450
70 0 5450
54 57 5451
50 63 5451
77 25 5452
66 71 5452
11 60 5452
35 19 5452
35 1 5452
2 24 5452
24 2 5453
54 73 5453
48 24 5453
35 19 5453
80 24 5453
24 80 5453
80 24 5453
24 80 5453
85 64 5453
57 54 5453
80 24 5454
48 54 5455
24 80 5455
48 49 5455
48 15 5455
60 62 5455
48 63 5456
60 16 5456
43 49 5456
88 19 5457
56 87 5457
16 60 5460
16 60 5460
60 16 5460
88 14 5496
88 14 5496
88 14 5496
88 14 5499
88 25 5499
14 88 5502
88 14 5519
88 14 5520
88 14 5520
88 14 5520
88 14 5520
88 14 5521
88 14 5521
25 88 5522
49 63 5523
77 73 5523
14 88 5523
87 39 5523
49 15 5523
4 84 5524
17 63 5524
43 49 5524
43 80 5524
43 70 5524
88 14 5524
88 14 5524
57 39 5525
57 7 5525
57 46 5525
57 24 5525
57 66 5525
57 83 5525
57 26 5525
57 87 5525
57 35 5525
57 17 5525
26 53 5525
26 51 5525
26 38 5525
26 27 5525
26 37 5525
26 18 5525
26 46 5525
87 46 5525
39 57 5525
87 57 5525
49 54 5526
48 54 5526
70 43 5526
84 17 5526
71 8 5526
71 66 5526
71 0 5526
71 8 5526
71 66 5526
71 0 5526
71 8 5526
71 66 5526
71 0 5526
43 59 5527
16 25 5527
2 24 5527
17 63 5528
49 54 5529
49 50 5529
49 48 5529
83 1 5529
46 87 5531
49 54 5531
60 16 5531
39 11 5545
0 71 5545
0 71 5545
87 46 5545
0 71 5545
0 71 5545
52 63 5545
30 44 5545
85 31 5546
85 31 5546
30 80 5546
85 25 5546
46 87 5547
48 24 5547
25 16 5547
26 24 5547
24 26 5547
26 24 5547
26 57 5547
25 80 5547
14 15 5547
80 73 5547
60 66 5547
73 80 5548
38 4 5548
35 25 5549
26 57 5549
26 27 5549
26 46 5549
26 24 5549
85 37 5549
35 16 5550
43 60 5550
80 25 5551
48 24 5551
14 13 5551
14 60 5551
14 44 5551
14 60 5551
14 44 5551
14 13 5551
24 48 5551
4 38 5551
49 54 5551
23 44 5552
23 29 5552
23 69 5552
23 58 5552
23 30 5552
23 88 5552
23 66 5552
23 8 5552
23 60 5552
23 7 5552
23 59 5552
23 62 5552
23 5 5552
23 21 5552
87 56 5552
43 67 5552
16 15 5552
64 85 5553
54 49 5568
54 63 5568
67 43 5569
87 56 5569
2 24 5569
49 15 5570
83 1 5570
30 71 5571
60 73 5571
48 54 5571
44 14 5572
77 60 5572
62 60 5572
62 88 5572
62 66 5572
62 23 5572
62 7 5572
62 5 5572
62 49 5572
62 21 5572
62 44 5572
62 81 5572
62 69 5572
62 30 5572
23 59 5572
14 60 5572
14 44 5572
77 16 5572
77 60 5572
87 56 5573
30 71 5573
26 30 5574
48 54 5574
54 48 5574
64 85 5574
25 44 5574
54 32 5575
85 64 5575
25 14 5575
85 64 5575
57 80 5576
77 60 5576
77 73 5576
60 16 5577
84 63 5578
77 60 5594
77 73 5594
48 54 5594
77 60 5594
77 60 5595
48 43 5595
85 1 5595
85 87 5595
85 35 5595
85 31 5595
85 9 5595
85 83 5595
85 7 5595
85 25 5595
85 64 5595
64 16 5595
56 87 5596
87 56 5596
38 4 5597
57 65 5597
57 46 5597
57 24 5597
57 26 5597
57 35 5597
4 49 5598
49 4 5598
14 33 5598
77 60 5599
25 16 5600
16 25 5603
88 25 5617
25 88 5617
0 70 5617
25 62 5617
85 44 5618
48 24 5619
63 17 5619
87 35 5620
60 8 5620
60 66 5620
60 44 5620
60 88 5620
24 48 5621
48 54 5623
48 24 5623
16 25 5624
16 25 5624
30 84 5624
1 24 5625
84 17 5625
49 15 5625
24 1 5625
49 43 5625
16 60 5626
16 25 5626
88 14 5630
88 14 5630
85 64 5653
85 64 5653
39 1 5671
39 1 5671
54 48 5689
54 48 5689
73 60 5689
73 60 5689
73 16 5689
73 16 5689
73 54 5689
73 54 5689
52 62 5689
52 62 5689
77 60 5690
77 16 5690
77 60 5690
77 16 5690
49 48 5691
49 48 5691
37 38 5691
37 26 5691
37 4 5691
37 53 5691
37 38 5691
37 26 5691
37 4 5691
37 53 5691
52 63 5692
52 63 5692
57 63 5692
57 63 5692
48 49 5692
48 49 5692
48 63 5692
48 63 5692
48 54 5692
48 54 5692
49 48 5693
49 48 5693
85 16 5693
85 16 5693
83 1 5694
83 1 5694
57 46 5694
57 46 5694
57 80 5694
57 27 5694
57 26 5694
57 24 5694
57 24 5694
57 26 5694
57 27 5694
57 80 5694
52 63 5694
52 63 5694
67 49 5694
67 49 5694
49 67 5695
49 54 5695
49 54 5695
49 67 5695
64 85 5695
64 85 5695
1 16 5696
1 16 5696
25 16 5697
25 16 5697
38 4 5702
38 4 5702
85 64 5714
85 64 5714
24 54 5715
24 54 5715
60 16 5715
60 16 5715
1 4 5715
1 4 5715
14 88 5716
14 88 5716
17 63 5717
17 63 5717
4 1 5717
4 1 5717
70 43 5717
70 43 5717
11 39 5718
11 39 5718
11 60 5718
11 60 5718
11 23 5718
11 23 5718
63 49 5718
63 49 5718
39 11 5719
39 11 5719
76 57 5719
76 57 5719
1 4 5719
1 4 5719
1 16 5719
1 16 5719
4 1 5720
4 1 5720
26 24 5720
26 24 5720
57 24 5721
57 24 5721
25 16 5722
25 16 5722
14 44 5722
14 44 5722
64 85 5726
64 85 5726
54 48 5737
54 48 5737
54 48 5737
54 48 5737
54 48 5737
54 48 5737
88 60 5737
88 60 5737
49 48 5738
49 54 5738
49 50 5738
49 48 5738
49 54 5738
49 50 5738
60 88 5738
60 15 5738
60 88 5738
60 15 5738
2 24 5738
2 43 5738
2 24 5738
2 43 5738
14 73 5738
14 73 5738
57 26 5739
57 26 5739
24 57 5739
24 46 5739
24 26 5739
24 35 5739
24 57 5739
24 46 5739
24 26 5739
24 35 5739
85 64 5739
85 64 5739
33 84 5739
33 84 5739
48 24 5741
48 24 5741
52 62 5741
52 62 5741
26 57 5742
26 57 5742
26 24 5742
26 24 5742
26 57 5742
26 57 5742
26 57 5742
26 57 5742
26 57 5742
26 57 5742
49 48 5742
49 48 5742
38 4 5743
38 4 5743
4 38 5743
4 38 5743
54 73 5744
54 73 5744
64 0 5744
64 0 5744
57 26 5745
57 26 5745
14 44 5746
14 44 5746
16 73 5746
16 73 5746
16 60 5747
16 49 5747
16 60 5747
16 49 5747
23 35 5748
23 35 5748
14 13 5748
14 44 5748
14 13 5748
14 44 5748
14 44 5748
14 13 5748
14 44 5748
14 13 5748
88 60 5761
88 60 5761
49 50 5761
49 50 5761
49 50 5761
49 50 5761
56 87 5762
56 83 5762
56 83 5762
56 87 5762
56 43 5762
56 43 5762
60 15 5762
60 88 5762
60 15 5762
60 88 5762
50 49 5762
50 49 5762
52 57 5762
52 57 5762
35 23 5763
35 23 5763
71 0 5763
71 66 5763
71 8 5763
71 0 5763
71 8 5763
71 66 5763
71 8 5763
71 66 5763
71 0 5763
71 8 5763
71 66 5763
71 0 5763
71 8 5763
71 66 5763
71 0 5763
71 8 5763
71 66 5763
71 0 5763
67 54 5763
67 54 5763
23 62 5764
23 62 5764
60 73 5766
60 73 5766
64 16 5766
64 16 5766
25 19 5766
25 19 5766
49 50 5766
49 50 5766
87 82 5766
87 82 5766
4 25 5768
4 25 5768
35 66 5769
35 23 5769
35 66 5769
35 23 5769
35 59 5769
35 59 5769
35 71 5770
35 71 5770
35 46 5770
35 26 5770
35 46 5770
35 26 5770
82 39 5784
82 39 5784
85 64 5784
85 64 5784
49 15 5787
49 15 5787
35 59 5787
35 59 5787
35 66 5787
35 71 5787
35 66 5787
35 71 5787
73 16 5787
73 16 5787
49 73 5788
49 73 5788
54 67 5788
54 67 5788
35 71 5788
35 66 5788
35 71 5788
35 66 5788
35 59 5788
35 59 5788
60 73 5789
60 73 5789
14 44 5789
14 44 5789
8 71 5789
8 66 5789
8 71 5789
8 66 5789
49 50 5789
49 67 5789
49 67 5789
49 50 5789
49 54 5790
49 54 5790
54 49 5790
54 67 5790
54 49 5790
54 67 5790
50 49 5790
50 49 5790
83 1 5790
83 1 5790
67 63 5790
67 63 5790
49 67 5790
49 54 5790
49 67 5790
49 54 5790
49 54 5790
49 54 5790
49 73 5793
23 46 5841
23 66 5841
23 71 5841
61 56 5843
71 8 5857
71 66 5857
71 8 5857
71 66 5857
71 0 5857
71 8 5857
71 66 5857
71 0 5857
71 8 5857
71 66 5857
71 0 5857
71 8 5857
71 66 5857
71 0 5857
71 66 5857
71 8 5857
71 8 5857
71 66 5857
71 0 5857
26 46 5858
60 73 5859
16 35 5860
16 85 5860
25 16 5862
38 4 5862
25 16 5865
35 48 5865
35 84 5865
25 16 5865
23 46 5866
23 46 5866
16 35 5866
16 85 5866
16 35 5866
16 85 5866
16 85 5867
16 35 5867
82 39 5880
82 0 5880
0 64 5881
60 62 5882
18 46 5882
35 16 5883
71 8 5883
71 66 5883
71 0 5883
71 8 5883
71 66 5883
71 66 5883
71 0 5883
71 8 5883
71 66 5883
71 0 5883
71 8 5883
71 66 5883
71 0 5883
64 0 5883
39 62 5884
39 66 5884
39 35 5884
39 71 5884
39 11 5884
39 30 5884
39 88 5884
39 8 5884
39 60 5884
39 23 5884
39 7 5884
85 16 5885
85 4 5886
77 15 5886
77 15 5886
4 85 5888
60 15 5889
23 35 5889
60 15 5889
60 15 5889
71 46 5889
23 35 5890
23 71 5890
23 30 5890
23 39 5890
23 8 5890
23 62 5890
23 66 5890
23 44 5890
48 35 5890
71 8 5892
71 66 5892
71 0 5892
39 23 5906
35 16 5906
88 78 5906
77 16 5906
66 7 5906
48 24 5907
43 67 5908
85 16 5908
48 35 5908
54 73 5909
60 16 5909
73 24 5909
48 54 5910
54 48 5910
35 85 5910
71 8 5910
71 66 5910
71 0 5910
35 48 5910
44 4 5911
44 4 5911
38 4 5911
39 83 5912
39 87 5912
43 70 5912
43 55 5912
43 50 5912
43 49 5912
43 80 5912
43 56 5912
43 67 5912
60 73 5913
60 66 5913
16 54 5913
82 39 5928
82 39 5928
82 39 5928
82 39 5928
73 60 5930
67 63 5930
85 35 5930
54 73 5930
30 23 5930
30 9 5930
30 85 5930
30 13 5930
30 63 5930
30 17 5930
60 67 5931
48 54 5931
50 43 5931
60 16 5931
54 73 5931
46 18 5931
46 23 5931
46 71 5931
43 50 5931
23 30 5931
23 62 5931
23 46 5931
48 54 5932
48 54 5932
84 35 5932
25 78 5933
66 60 5933
85 35 5933
85 73 5933
73 85 5933
35 84 5934
18 46 5936
50 54 5937
4 38 5937
1 24 5938
64 1 5940
64 85 5955
60 66 5955
44 60 5958
60 44 5962
4 44 5962
67 54 5980
1 83 5986
24 57 6010
24 48 6010
25 16 6016
54 63 6024
48 24 6025
0 71 6025
54 63 6025
77 16 6026
77 60 6026
77 25 6027
77 16 6027
77 60 6027
87 56 6028
24 26 6028
43 56 6028
43 56 6029
87 56 6029
24 49 6029
43 56 6030
48 24 6031
48 54 6032
88 25 6033
24 48 6033
11 39 6037
11 73 6039
2 54 6049
73 11 6049
54 48 6050
83 1 6050
23 35 6052
63 49 6053
54 24 6053
54 48 6053
35 23 6053
48 24 6055
0 1 6055
0 1 6056
1 39 6056
83 56 6057
60 30 6057
60 59 6057
60 12 6057
1 35 6058
1 35 6058
87 56 6059
54 24 6072
77 25 6075
54 48 6075
48 54 6075
4 38 6076
56 43 6077
33 84 6078
48 54 6080
35 26 6080
80 54 6080
17 54 6081
71 66 6081
60 52 6083
60 67 6083
60 54 6083
60 15 6083
60 16 6083
54 48 6120
70 43 6120
70 19 6120
70 0 6120
48 54 6121
48 54 6121
24 54 6121
52 62 6122
88 73 6122
23 62 6122
54 15 6122
63 54 6124
85 64 6124
83 39 6125
64 85 6125
24 54 6126
85 64 6126
85 73 6126
52 54 6127
48 54 6127
4 85 6127
4 38 6127
4 85 6128
80 54 6128
85 4 6128
62 60 6129
60 30 6129
80 32 6129
80 32 6130
4 85 6136
88 14 6144
54 24 6144
54 24 6144
39 83 6145
85 4 6147
25 80 6147
48 24 6147
33 84 6147
33 84 6147
48 54 6148
33 84 6148
54 48 6148
23 62 6149
48 67 6150
48 54 6150
48 24 6150
62 52 6151
83 56 6151
60 16 6151
33 84 6151
16 60 6152
87 63 6152
83 56 6152
23 60 6152
23 62 6152
52 16 6153
60 23 6153
60 16 6153
14 88 6154
16 52 6154
25 1 6154
38 4 6160
38 4 6160
88 14 6194
71 0 6202
71 8 6202
71 66 6202
71 0 6202
71 8 6202
71 66 6202
71 0 6202
71 8 6202
71 66 6202
71 0 6202
71 30 6202
71 66 6202
71 0 6202
71 8 6202
14 88 6205
88 25 6216
48 24 6216
54 49 6216
24 48 6217
39 80 6217
48 67 6218
25 88 6218
48 4 6218
44 73 6219
54 25 6219
54 52 6219
70 25 6219
11 60 6219
48 4 6220
24 48 6220
57 24 6220
48 24 6220
71 7 6221
71 62 6221
71 66 6221
71 44 6221
71 58 6221
71 30 6221
71 21 6221
71 8 6221
71 60 6221
71 23 6221
48 24 6221
44 73 6221
25 16 6221
77 48 6222
54 67 6222
4 85 6223
54 60 6223
26 57 6223
26 57 6223
57 26 6223
26 57 6223
4 48 6223
44 14 6223
14 44 6225
67 54 6225
88 25 6225
88 14 6225
88 86 6225
60 15 6231
60 11 6231
60 30 6231
60 66 6231
60 30 6231
60 16 6231
60 15 6231
60 15 6232
30 60 6232
88 15 6239
88 14 6240
54 52 6241
7 59 6241
7 62 6241
7 66 6241
7 44 6241
7 71 6241
7 60 6241
7 23 6241
43 80 6243
43 70 6243
38 4 6243
25 89 6243
25 16 6243
25 64 6243
25 85 6243
25 1 6243
25 19 6243
25 35 6243
43 80 6244
43 70 6244
67 25 6245
80 43 6245
84 52 6245
39 80 6245
70 43 6245
73 11 6246
67 54 6247
70 43 6247
87 56 6247
44 14 6248
35 88 6248
14 44 6249
60 16 6249
60 54 6250
60 15 6250
54 15 6264
54 60 6264
54 63 6265
39 80 6265
39 1 6265
77 54 6267
11 25 6268
12 4 6269
54 52 6269
54 67 6269
4 12 6269
52 62 6270
54 48 6270
23 62 6270
23 62 6270
62 23 6271
25 12 6271
25 39 6271
25 11 6271
73 54 6271
57 76 6271
57 52 6271
57 76 6271
57 52 6271
48 54 6271
54 48 6271
73 54 6272
44 73 6272
67 54 6272
73 44 6272
25 73 6272
73 25 6272
4 48 6274
60 54 6275
60 15 6275
60 15 6275
60 15 6279
60 73 6279
16 60 6281
16 15 6281
48 4 6290
48 54 6290
44 60 6290
4 48 6291
35 25 6291
83 1 6292
54 67 6292
54 52 6292
4 48 6293
4 48 6293
48 54 6294
54 48 6294
2 43 6294
48 54 6294
2 43 6294
57 54 6295
48 54 6295
73 60 6297
52 54 6297
23 54 6297
35 64 6297
57 26 6298
16 60 6298
60 73 6303
60 16 6303
4 38 6304
54 57 6312
54 48 6312
0 39 6313
54 73 6313
2 43 6313
24 54 6315
48 54 6315
0 64 6316
4 38 6316
85 0 6316
43 49 6317
56 43 6318
48 12 6318
12 48 6318
48 54 6320
1 85 6320
1 85 6320
64 1 6321
83 87 6322
30 71 6341
87 83 6345
61 56 6366
54 48 6385
54 48 6385
48 54 6385
62 52 6385
88 14 6386
54 67 6386
32 54 6387
14 88 6387
54 73 6387
54 48 6388
48 67 6389
60 66 6389
60 30 6389
60 44 6389
60 73 6389
24 46 6389
60 15 6389
52 17 6391
25 19 6392
25 1 6392
80 25 6392
77 73 6393
54 48 6410
48 54 6411
25 80 6411
38 4 6413
38 4 6413
16 35 6414
14 35 6414
14 33 6414
14 33 6414
14 35 6414
1 16 6414
35 14 6415
14 35 6415
16 35 6415
22 88 6416
4 38 6416
85 1 6416
