309 500
292 288 7977
292 289 7977
292 262 7977
292 290 7977
292 299 7977
292 291 7977
292 270 7977
292 268 7977
292 276 7977
292 274 7977
292 264 7977
292 261 7977
292 265 7977
292 271 7977
292 269 7977
274 276 7977
274 264 7977
299 275 7977
275 277 7977
275 263 7977
275 266 7977
275 286 7977
275 287 7977
275 288 7977
275 289 7977
275 262 7977
275 290 7977
275 299 7977
275 291 7977
275 292 7977
275 270 7977
275 268 7977
275 276 7977
275 274 7977
275 264 7977
275 261 7977
275 265 7977
275 271 7977
275 269 7977
71 74 7978
49 50 7978
49 60 7978
50 49 7978
49 50 7978
187 160 7978
148 128 7978
148 128 7978
190 158 7978
299 296 7978
305 275 7978
263 264 7978
269 289 7978
296 299 7978
299 296 7978
289 269 7978
26 15 7979
49 73 7979
49 63 7979
77 49 7979
49 77 7979
156 138 7979
266 276 7979
273 274 7979
273 274 7979
19 8 7980
56 60 7980
51 52 7980
51 66 7980
51 67 7980
51 52 7980
51 66 7980
51 67 7980
77 49 7980
161 141 7980
161 165 7980
10 9 7981
10 26 7981
35 20 7981
5 2 7981
4 17 7981
165 161 7981
129 128 7981
25 9 7982
58 50 7982
58 49 7982
52 51 7982
162 165 7982
161 165 7982
153 149 7982
153 132 7982
149 148 7982
153 149 7982
153 132 7982
149 153 7982
149 132 7982
149 153 7982
149 132 7982
156 128 7982
266 276 7982
276 277 7982
166 174 7983
68 72 7984
137 134 7984
137 134 7984
160 135 7984
129 128 7984
262 276 7984
0 14 7985
278 296 7985
129 128 7987
204 171 7987
204 128 7987
278 294 7991
299 296 7991
299 275 7992
129 128 8004
244 245 8008
244 251 8008
278 275 8008
278 299 8012
293 264 8024
293 264 8024
293 266 8024
293 264 8025
293 264 8025
128 131 8032
128 157 8032
128 129 8032
128 127 8032
128 134 8032
128 183 8032
128 166 8032
128 180 8032
299 278 8032
71 79 8033
294 278 8038
264 276 8039
278 294 8042
278 296 8042
132 149 8047
126 146 8047
129 128 8047
237 233 8047
5 2 8048
6 7 8048
79 71 8048
54 58 8048
162 163 8048
162 217 8048
162 164 8048
162 126 8048
162 141 8048
162 136 8048
162 146 8048
162 161 8048
162 165 8048
129 128 8048
166 206 8048
127 156 8048
237 233 8048
290 267 8048
293 264 8048
77 49 8049
49 77 8049
49 63 8049
80 52 8049
77 49 8049
106 108 8049
156 127 8049
128 129 8049
128 129 8049
128 129 8049
161 165 8049
128 129 8049
276 270 8049
273 274 8049
273 274 8049
269 270 8049
269 286 8049
274 273 8049
274 273 8049
273 274 8049
273 274 8049
293 264 8049
274 273 8049
14 8 8050
8 14 8050
49 50 8050
49 77 8050
77 49 8050
108 106 8050
108 107 8050
165 161 8050
161 165 8050
138 156 8050
233 237 8050
273 274 8050
274 273 8050
274 273 8050
288 293 8050
288 264 8050
273 274 8050
293 288 8050
274 273 8050
273 274 8050
274 273 8050
273 274 8050
273 274 8050
273 274 8050
273 274 8050
1 21 8051
49 77 8051
165 161 8051
237 233 8051
274 273 8051
274 273 8051
288 270 8051
274 273 8051
293 288 8051
273 274 8051
276 263 8051
276 282 8051
276 277 8051
276 268 8051
276 274 8051
276 264 8051
276 265 8051
274 264 8051
21 1 8052
17 4 8052
77 49 8052
52 66 8052
52 67 8052
52 51 8052
110 106 8052
129 128 8052
149 153 8052
149 132 8052
161 165 8052
165 161 8052
164 141 8052
161 165 8052
141 164 8052
129 128 8052
288 293 8052
269 263 8052
269 261 8052
274 273 8052
274 264 8052
273 274 8052
272 292 8052
274 273 8052
8 14 8053
8 6 8053
5 2 8053
49 68 8053
49 48 8053
49 70 8053
49 52 8053
49 71 8053
49 54 8053
49 56 8053
49 66 8053
49 53 8053
49 72 8053
49 73 8053
49 74 8053
49 58 8053
49 75 8053
49 59 8053
49 76 8053
49 60 8053
49 47 8053
49 50 8053
49 61 8053
49 77 8053
49 67 8053
49 62 8053
49 63 8053
49 102 8053
49 51 8053
49 79 8053
49 80 8053
49 65 8053
49 81 8053
49 58 8053
109 106 8053
109 107 8053
106 110 8053
165 161 8053
160 135 8053
161 165 8053
165 161 8053
233 237 8053
237 233 8053
293 288 8053
299 275 8053
273 274 8053
273 274 8053
14 8 8054
14 8 8054
8 14 8054
63 73 8054
81 52 8054
81 71 8054
81 56 8054
81 74 8054
81 59 8054
81 79 8054
165 161 8054
135 128 8054
274 273 8054
274 273 8054
292 272 8054
128 135 8055
180 152 8055
293 266 8056
275 299 8056
294 278 8056
294 269 8056
180 152 8057
263 270 8057
152 180 8058
275 299 8058
273 274 8061
273 274 8061
273 274 8061
274 273 8066
294 278 8069
293 264 8070
109 106 8071
109 107 8071
109 108 8071
175 129 8071
269 292 8071
269 270 8071
269 261 8071
1 21 8072
63 49 8072
47 70 8072
49 56 8072
77 49 8072
108 106 8072
108 106 8072
109 106 8072
109 106 8072
109 107 8072
109 108 8072
109 106 8072
109 106 8072
109 106 8072
117 120 8072
120 117 8072
137 183 8072
137 182 8072
137 147 8072
137 173 8072
159 148 8072
162 165 8072
162 165 8072
126 161 8072
161 126 8072
269 294 8072
6 15 8073
5 10 8073
51 52 8073
51 66 8073
51 67 8073
51 49 8073
51 49 8073
49 77 8073
49 50 8073
49 63 8073
77 49 8073
106 108 8073
167 148 8073
153 156 8073
19 8 8074
59 56 8074
49 63 8074
79 71 8074
108 106 8074
122 118 8074
135 187 8074
19 8 8075
5 2 8075
49 77 8075
77 49 8075
49 77 8075
157 134 8075
237 230 8075
237 228 8075
237 233 8075
237 234 8075
237 231 8075
237 235 8075
237 232 8075
237 229 8075
237 236 8075
271 293 8075
59 79 8076
128 127 8076
237 230 8076
237 228 8076
237 233 8076
237 234 8076
237 231 8076
237 235 8076
237 232 8076
237 229 8076
237 236 8076
233 237 8076
293 276 8076
293 276 8076
293 264 8076
276 264 8076
56 74 8077
79 59 8077
52 60 8077
108 106 8077
157 190 8077
126 161 8077
127 168 8077
127 168 8077
134 157 8077
134 157 8077
157 134 8077
166 149 8077
233 228 8077
276 293 8077
264 276 8077
79 47 8078
79 58 8078
63 49 8078
108 106 8078
106 109 8078
107 106 8078
134 157 8078
128 127 8078
153 149 8078
153 132 8078
153 145 8078
149 166 8078
149 153 8078
149 132 8078
149 153 8078
149 132 8078
233 232 8078
276 264 8078
266 276 8078
266 271 8078
5 2 8079
5 2 8079
159 148 8079
233 237 8079
233 232 8079
272 262 8079
294 278 8079
262 272 8079
272 262 8079
58 79 8080
59 56 8080
299 275 8080
59 79 8081
50 60 8081
71 79 8081
267 299 8081
21 1 8083
266 293 8083
1 21 8084
293 266 8090
21 1 8094
293 276 8094
293 276 8094
293 278 8094
1 21 8095
21 1 8095
49 77 8095
106 108 8095
108 106 8095
166 156 8095
166 156 8095
166 206 8095
166 174 8095
166 132 8095
266 276 8095
276 293 8095
79 59 8096
156 153 8096
159 148 8096
129 128 8096
129 128 8096
161 141 8096
153 156 8096
153 149 8096
153 145 8096
153 132 8096
148 137 8096
148 163 8096
148 152 8096
158 190 8096
237 233 8096
237 233 8096
275 266 8096
274 273 8096
269 288 8096
269 270 8096
269 267 8096
269 290 8096
22 5 8097
50 49 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
187 160 8097
127 156 8097
156 127 8097
126 146 8097
146 163 8097
146 130 8097
146 162 8097
146 164 8097
146 126 8097
146 141 8097
146 210 8097
146 136 8097
146 161 8097
146 165 8097
145 153 8097
233 232 8097
268 293 8097
293 268 8097
276 264 8097
276 264 8097
5 2 8098
63 49 8098
49 50 8098
49 63 8098
81 52 8098
81 71 8098
81 56 8098
81 74 8098
81 59 8098
81 79 8098
108 106 8098
106 108 8098
149 148 8098
166 156 8098
148 149 8098
232 233 8098
232 233 8098
237 233 8098
233 237 8098
5 2 8099
5 2 8099
5 2 8099
50 49 8099
51 52 8099
51 66 8099
51 74 8099
51 67 8099
51 49 8099
47 79 8099
47 79 8099
51 66 8099
51 67 8099
51 49 8099
51 52 8099
51 66 8099
51 67 8099
51 49 8099
106 108 8099
177 145 8099
168 127 8099
275 299 8099
273 274 8099
273 274 8099
273 274 8099
273 274 8099
273 274 8099
49 51 8100
58 48 8100
109 108 8100
109 106 8100
109 106 8100
166 148 8100
273 274 8100
274 273 8100
293 266 8100
49 73 8101
49 63 8101
52 51 8101
52 56 8101
59 52 8101
59 85 8101
59 56 8101
108 106 8101
177 145 8101
152 148 8101
148 128 8101
273 274 8101
273 274 8101
268 276 8101
273 274 8101
60 56 8102
106 107 8102
153 149 8102
153 184 8102
163 148 8102
166 148 8102
153 149 8102
153 132 8102
187 135 8102
269 290 8102
274 273 8102
269 279 8102
269 280 8102
269 275 8102
269 288 8102
269 262 8102
269 291 8102
269 292 8102
269 293 8102
269 270 8102
269 267 8102
269 296 8102
269 271 8102
269 277 8102
269 278 8102
269 263 8102
269 266 8102
269 283 8102
269 284 8102
269 286 8102
269 287 8102
269 289 8102
269 290 8102
269 268 8102
269 294 8102
269 295 8102
269 276 8102
269 274 8102
269 264 8102
269 272 8102
269 261 8102
269 265 8102
267 299 8102
0 14 8103
79 47 8103
79 47 8103
129 128 8103
156 166 8103
148 159 8103
148 128 8103
286 284 8103
276 268 8103
14 0 8104
187 135 8104
12 38 8105
12 8 8105
135 187 8105
187 135 8105
135 187 8105
264 276 8105
106 108 8107
278 293 8108
274 273 8111
294 278 8112
278 294 8112
278 294 8113
275 299 8115
293 266 8117
293 266 8118
108 106 8119
166 156 8119
166 156 8119
166 153 8119
273 274 8119
273 274 8119
273 274 8119
273 274 8119
273 274 8119
274 273 8119
22 15 8120
8 12 8120
52 66 8120
52 67 8120
52 51 8120
51 49 8120
49 50 8120
49 51 8120
145 153 8120
167 148 8120
167 128 8120
141 165 8120
165 141 8120
160 135 8120
128 167 8120
129 128 8120
286 279 8120
286 284 8120
286 289 8120
286 293 8120
286 269 8120
286 277 8120
286 278 8120
286 270 8120
286 268 8120
286 294 8120
286 264 8120
284 286 8120
273 274 8120
5 6 8121
12 38 8121
154 184 8121
156 166 8121
177 145 8121
274 273 8121
268 276 8121
21 1 8122
184 144 8122
146 164 8122
141 161 8122
141 165 8122
165 141 8122
128 171 8122
266 274 8122
268 276 8122
268 276 8122
268 263 8122
268 276 8122
109 106 8123
109 107 8123
109 108 8123
106 108 8123
129 128 8123
129 128 8123
177 145 8123
264 276 8123
264 274 8123
276 264 8123
299 267 8123
21 1 8124
38 12 8124
1 21 8124
12 38 8124
60 56 8124
51 52 8124
49 77 8124
49 68 8124
49 48 8124
49 70 8124
49 52 8124
49 71 8124
49 54 8124
49 56 8124
49 66 8124
49 53 8124
49 72 8124
49 73 8124
49 74 8124
49 58 8124
49 75 8124
49 59 8124
49 76 8124
49 60 8124
49 47 8124
49 50 8124
49 61 8124
49 77 8124
49 67 8124
49 62 8124
49 63 8124
49 102 8124
49 51 8124
49 79 8124
49 80 8124
49 65 8124
49 81 8124
145 153 8124
129 175 8124
129 144 8124
129 128 8124
152 154 8124
166 185 8124
274 264 8124
299 275 8124
49 77 8125
49 50 8125
107 108 8125
106 110 8125
106 109 8125
106 108 8125
128 129 8125
128 176 8125
134 137 8125
273 274 8125
273 274 8125
266 293 8125
266 293 8125
267 293 8125
276 263 8125
276 282 8125
276 277 8125
276 268 8125
276 274 8125
276 264 8125
276 265 8125
293 267 8125
263 264 8125
292 269 8125
8 44 8126
8 44 8126
21 1 8126
25 3 8126
56 52 8126
56 52 8126
106 108 8126
106 110 8126
106 109 8126
106 110 8126
106 109 8126
106 110 8126
106 109 8126
153 149 8126
153 145 8126
153 132 8126
144 129 8126
233 237 8126
274 264 8126
262 261 8126
3 25 8127
0 14 8127
0 14 8127
52 49 8127
52 51 8127
47 85 8127
56 59 8127
137 134 8127
129 128 8127
152 144 8127
274 264 8127
293 266 8127
275 270 8127
286 277 8127
106 110 8128
106 109 8128
106 108 8128
137 148 8128
267 278 8130
267 275 8130
267 295 8130
267 296 8130
266 271 8132
108 106 8142
293 266 8142
293 276 8142
293 264 8142
273 274 8142
22 6 8143
8 16 8143
107 106 8143
107 106 8143
106 107 8143
106 107 8143
108 106 8143
108 106 8143
165 161 8143
266 271 8143
266 271 8143
266 271 8143
266 293 8143
266 271 8143
276 264 8143
276 270 8143
276 293 8143
284 279 8143
284 286 8143
284 270 8143
284 269 8143
12 6 8144
49 56 8144
51 52 8144
52 56 8144
52 56 8144
52 51 8144
108 106 8144
108 106 8144
148 152 8144
146 126 8144
129 144 8144
126 146 8144
129 128 8144
269 279 8144
269 284 8144
269 286 8144
269 270 8144
293 276 8144
269 279 8144
269 280 8144
269 275 8144
269 288 8144
269 262 8144
269 291 8144
269 292 8144
269 293 8144
269 270 8144
269 267 8144
269 296 8144
269 271 8144
269 277 8144
269 278 8144
269 263 8144
269 266 8144
269 283 8144
269 284 8144
269 286 8144
269 287 8144
269 289 8144
269 290 8144
269 268 8144
269 294 8144
269 295 8144
269 276 8144
269 274 8144
269 264 8144
269 272 8144
269 261 8144
269 265 8144
269 263 8144
274 264 8144
266 271 8144
6 7 8145
0 14 8145
52 56 8145
52 51 8145
49 50 8145
108 106 8145
135 187 8145
276 270 8145
264 276 8145
6 9 8146
12 38 8146
15 6 8146
15 6 8146
137 134 8146
276 264 8146
264 276 8146
279 284 8146
279 286 8146
279 270 8146
279 269 8146
288 293 8146
274 264 8146
275 278 8146
275 299 8146
275 270 8146
299 278 8146
299 275 8146
299 270 8146
275 278 8146
275 299 8146
275 270 8146
273 274 8146
274 273 8146
274 264 8146
38 12 8147
59 56 8147
106 108 8147
106 108 8147
106 108 8147
108 107 8147
108 109 8147
152 148 8147
128 135 8147
128 135 8147
128 129 8147
265 263 8147
265 302 8147
265 268 8147
273 274 8147
275 299 8147
274 273 8147
264 274 8147
275 278 8147
275 299 8147
275 270 8147
264 274 8147
263 264 8147
275 299 8147
15 3 8148
3 15 8148
3 15 8148
15 3 8148
15 3 8148
49 52 8148
82 84 8148
109 108 8148
264 263 8148
264 293 8148
3 15 8149
3 15 8149
49 56 8149
106 107 8149
107 106 8149
107 106 8149
135 128 8149
237 233 8149
274 264 8149
274 264 8149
273 274 8149
274 273 8149
6 9 8150
82 84 8150
153 149 8150
153 145 8150
153 132 8150
128 135 8150
128 135 8150
264 274 8150
272 262 8150
266 293 8150
266 293 8150
266 293 8150
266 293 8150
47 58 8151
233 228 8151
233 237 8151
293 266 8151
293 266 8151
293 266 8151
266 293 8151
293 266 8151
266 293 8151
266 293 8151
293 266 8151
266 293 8151
77 73 8152
60 50 8152
161 165 8152
148 128 8152
165 161 8152
156 166 8152
161 165 8152
262 272 8152
144 155 8153
155 144 8153
233 228 8153
144 155 8154
50 60 8155
144 155 8155
26 15 8156
15 6 8167
15 6 8167
15 6 8167
15 6 8167
233 237 8168
233 228 8168
293 288 8168
293 266 8168
233 237 8169
264 276 8171
276 264 8172
128 129 8175
293 266 8175
129 128 8176
229 231 8176
293 263 8176
15 22 8178
15 22 8178
15 22 8178
148 152 8178
148 128 8178
276 266 8179
276 277 8179
276 270 8179
276 268 8179
276 294 8179
276 264 8179
276 261 8179
276 269 8179
263 293 8183
299 275 8183
165 161 8191
106 113 8192
106 110 8192
106 109 8192
275 299 8197
161 126 8199
293 266 8212
21 6 8215
51 52 8215
49 51 8215
148 159 8215
149 153 8215
149 132 8215
237 230 8215
237 228 8215
237 233 8215
237 234 8215
237 231 8215
237 235 8215
237 232 8215
237 227 8215
237 229 8215
293 263 8215
263 293 8215
267 299 8215
262 293 8215
154 184 8216
126 161 8216
146 140 8216
157 196 8216
126 166 8216
145 153 8216
228 237 8216
293 275 8216
293 288 8216
293 262 8216
263 264 8216
274 263 8216
274 263 8216
273 274 8216
15 3 8217
5 3 8217
3 15 8217
3 5 8217
6 9 8217
6 21 8217
12 6 8217
80 52 8217
52 80 8217
49 68 8217
49 48 8217
49 70 8217
49 52 8217
49 71 8217
49 54 8217
49 56 8217
49 66 8217
49 53 8217
49 72 8217
49 73 8217
49 74 8217
49 58 8217
49 75 8217
49 59 8217
49 76 8217
49 60 8217
49 47 8217
49 50 8217
49 61 8217
49 77 8217
49 67 8217
49 62 8217
49 63 8217
49 102 8217
49 51 8217
49 79 8217
49 80 8217
49 65 8217
49 81 8217
52 80 8217
166 128 8217
159 163 8217
131 173 8217
129 128 8217
229 234 8217
228 237 8217
288 293 8217
288 264 8217
293 288 8217
288 289 8217
288 293 8217
275 278 8217
15 3 8218
25 14 8218
3 15 8218
8 5 8218
49 68 8218
49 48 8218
49 70 8218
49 52 8218
49 71 8218
49 54 8218
49 56 8218
49 66 8218
49 53 8218
49 72 8218
49 73 8218
49 74 8218
49 58 8218
49 75 8218
49 59 8218
49 76 8218
49 60 8218
49 47 8218
49 50 8218
49 61 8218
49 77 8218
49 67 8218
49 62 8218
49 63 8218
49 102 8218
49 51 8218
49 79 8218
49 80 8218
49 65 8218
49 81 8218
49 63 8218
178 191 8218
178 191 8218
178 191 8218
178 191 8218
166 175 8218
293 275 8218
273 274 8218
292 264 8218
273 274 8218
262 277 8218
262 278 8218
262 263 8218
262 279 8218
262 280 8218
262 275 8218
262 266 8218
262 286 8218
262 287 8218
262 288 8218
262 289 8218
262 290 8218
262 291 8218
262 292 8218
262 293 8218
262 270 8218
262 268 8218
262 294 8218
262 267 8218
262 276 8218
262 274 8218
262 264 8218
262 272 8218
262 261 8218
262 265 8218
262 271 8218
262 269 8218
264 276 8218
264 292 8218
267 262 8218
274 273 8218
6 7 8219
38 12 8219
63 49 8219
80 52 8219
80 52 8219
49 76 8219
49 50 8219
145 153 8219
237 233 8219
276 264 8219
274 264 8219
1 0 8220
2 5 8220
2 6 8220
49 71 8220
109 107 8220
184 154 8220
262 267 8220
262 293 8220
293 262 8220
264 274 8220
17 19 8221
17 6 8221
2 6 8221
6 2 8221
1 6 8221
79 85 8221
79 58 8221
53 49 8221
49 53 8221
153 149 8221
153 132 8221
154 184 8221
286 277 8221
278 266 8221
278 293 8221
274 264 8221
264 274 8221
94 86 8222
94 87 8222
50 49 8222
86 94 8222
86 94 8222
94 86 8222
94 87 8222
47 58 8222
94 86 8222
94 87 8222
107 108 8222
159 137 8222
159 149 8222
148 128 8222
148 128 8222
126 134 8222
126 136 8222
168 160 8222
168 127 8222
149 153 8222
149 132 8222
274 264 8222
1 6 8223
86 94 8223
148 128 8223
127 156 8223
156 127 8223
264 274 8223
286 270 8223
286 269 8223
58 52 8224
126 134 8224
126 136 8224
155 213 8224
155 152 8224
155 184 8224
155 154 8224
233 237 8226
21 1 8230
293 266 8233
293 278 8233
293 276 8234
293 278 8234
49 50 8238
233 228 8238
233 237 8238
237 233 8238
15 3 8239
134 127 8239
149 153 8239
149 132 8239
292 270 8239
276 293 8239
276 293 8239
293 276 8239
279 270 8239
279 269 8239
274 273 8239
279 270 8239
279 269 8239
273 274 8239
3 15 8240
21 1 8240
52 66 8240
52 67 8240
52 51 8240
109 108 8240
153 149 8240
143 162 8240
153 132 8240
153 184 8240
145 153 8240
145 137 8240
145 177 8240
159 148 8240
148 156 8240
274 273 8240
271 276 8240
276 271 8240
51 52 8241
49 53 8241
79 48 8241
79 47 8241
129 128 8241
135 194 8241
129 128 8241
153 149 8241
153 132 8241
194 135 8241
237 233 8241
276 293 8241
56 59 8242
49 63 8242
109 108 8242
129 128 8242
134 126 8242
137 183 8242
137 147 8242
137 173 8242
137 154 8242
126 134 8242
135 191 8242
278 266 8242
278 293 8242
263 289 8242
263 269 8242
269 279 8242
293 278 8242
278 293 8242
293 278 8242
8 15 8243
8 22 8243
12 6 8243
148 198 8243
178 135 8243
178 135 8243
237 233 8243
273 274 8243
278 293 8243
286 270 8243
286 269 8243
293 278 8243
269 270 8243
269 286 8243
6 9 8244
49 58 8244
160 208 8244
237 231 8244
237 233 8244
286 270 8244
286 269 8244
21 1 8245
8 24 8245
24 8 8245
109 108 8245
265 263 8245
265 302 8245
265 268 8245
292 299 8245
272 280 8245
269 270 8245
269 270 8245
269 270 8245
9 15 8246
9 22 8246
8 24 8246
15 6 8246
24 8 8246
24 8 8246
194 135 8246
129 128 8246
129 128 8246
279 269 8246
269 279 8246
15 3 8247
177 145 8247
167 180 8247
233 237 8247
233 237 8247
233 228 8247
233 237 8247
1 21 8248
180 167 8248
15 16 8249
15 9 8249
21 1 8250
59 56 8250
38 12 8251
103 83 8251
190 150 8251
150 200 8251
200 211 8251
155 167 8254
149 153 8262
149 132 8262
149 153 8262
149 132 8262
293 266 8262
293 276 8262
299 292 8262
299 270 8262
9 15 8263
21 1 8263
6 9 8263
1 21 8263
21 1 8263
134 137 8263
128 198 8263
293 262 8263
286 270 8263
286 269 8263
21 1 8264
52 56 8264
52 51 8264
107 110 8264
107 108 8264
107 109 8264
180 167 8264
146 163 8264
146 130 8264
146 162 8264
146 164 8264
146 126 8264
146 141 8264
146 210 8264
146 136 8264
146 161 8264
146 165 8264
137 134 8264
198 128 8264
228 237 8264
273 274 8264
293 276 8264
272 276 8264
299 275 8264
275 299 8264
272 293 8264
275 299 8264
293 272 8264
272 293 8264
273 274 8264
276 293 8264
276 266 8264
1 21 8265
8 5 8265
8 14 8265
8 41 8265
56 52 8265
83 103 8265
83 103 8265
53 49 8265
56 52 8265
273 274 8265
293 276 8265
293 278 8265
286 269 8265
286 270 8265
12 6 8266
24 8 8266
9 25 8266
54 50 8266
52 56 8266
180 184 8266
184 180 8266
162 146 8266
263 292 8266
278 293 8266
274 273 8266
274 273 8266
293 278 8266
262 293 8266
268 276 8266
1 21 8267
1 21 8267
21 1 8267
1 21 8267
26 6 8267
137 134 8267
233 237 8267
233 228 8267
233 228 8267
237 233 8267
237 233 8267
228 233 8267
237 233 8267
237 228 8267
237 233 8267
293 262 8267
293 264 8267
278 270 8267
276 274 8267
0 1 8268
8 24 8268
21 1 8268
51 52 8268
148 149 8268
148 166 8268
134 161 8268
166 148 8268
137 134 8268
146 162 8268
166 149 8268
262 293 8268
21 11 8269
63 73 8269
63 73 8269
81 52 8269
81 71 8269
81 56 8269
81 74 8269
81 59 8269
81 79 8269
274 272 8269
11 21 8270
21 11 8270
52 56 8270
162 136 8270
162 136 8270
129 148 8270
237 233 8270
292 263 8270
275 299 8270
0 1 8271
35 26 8271
127 168 8271
127 168 8271
129 171 8271
177 145 8271
177 145 8271
177 145 8271
145 177 8271
145 177 8271
168 148 8271
272 293 8271
272 293 8271
275 299 8271
10 8 8272
8 10 8272
82 84 8272
233 237 8272
289 288 8272
289 278 8272
278 289 8272
303 275 8272
184 153 8273
267 292 8273
204 128 8274
263 292 8275
8 5 8276
275 299 8276
299 303 8278
299 275 8278
293 266 8283
154 155 8287
292 263 8287
293 272 8287
51 52 8288
51 66 8288
51 67 8288
51 49 8288
51 52 8288
49 68 8288
49 70 8288
49 52 8288
49 71 8288
49 54 8288
49 56 8288
49 66 8288
49 53 8288
49 72 8288
49 73 8288
49 74 8288
49 58 8288
49 75 8288
49 59 8288
49 76 8288
49 60 8288
49 47 8288
49 50 8288
49 61 8288
49 77 8288
49 67 8288
49 62 8288
49 63 8288
49 102 8288
49 51 8288
49 79 8288
49 80 8288
49 65 8288
49 81 8288
47 79 8288
128 178 8288
178 128 8288
178 128 8288
227 230 8288
227 228 8288
227 233 8288
227 234 8288
227 231 8288
227 235 8288
227 232 8288
227 229 8288
227 237 8288
237 230 8288
237 228 8288
237 233 8288
237 234 8288
237 231 8288
237 235 8288
237 232 8288
237 227 8288
237 229 8288
272 293 8288
263 292 8288
288 289 8288
292 267 8288
267 292 8288
293 272 8288
292 267 8288
293 272 8288
16 3 8289
59 52 8289
59 85 8289
59 56 8289
134 161 8289
149 153 8289
149 132 8289
237 234 8289
272 293 8289
293 272 8289
292 270 8289
272 293 8289
276 263 8289
276 275 8289
276 266 8289
276 270 8289
276 261 8289
276 263 8289
276 274 8289
276 264 8289
287 286 8289
293 272 8289
272 293 8289
10 9 8290
8 5 8290
54 50 8290
160 187 8290
160 168 8290
160 208 8290
160 187 8290
160 135 8290
160 168 8290
160 208 8290
160 178 8290
178 160 8290
135 194 8290
128 129 8290
135 194 8290
129 128 8290
228 237 8290
276 263 8290
274 273 8290
1 0 8291
35 26 8291
35 26 8291
104 67 8291
49 68 8291
49 70 8291
49 52 8291
49 71 8291
49 54 8291
49 56 8291
49 66 8291
49 53 8291
49 72 8291
49 73 8291
49 74 8291
49 58 8291
49 75 8291
49 59 8291
49 76 8291
49 60 8291
49 47 8291
49 50 8291
49 61 8291
49 77 8291
49 67 8291
49 62 8291
49 63 8291
49 102 8291
49 51 8291
49 79 8291
49 80 8291
49 65 8291
49 81 8291
49 68 8291
49 70 8291
49 52 8291
49 71 8291
49 54 8291
49 56 8291
49 66 8291
49 53 8291
49 72 8291
49 73 8291
49 74 8291
49 58 8291
49 75 8291
49 59 8291
49 76 8291
49 60 8291
49 47 8291
49 50 8291
49 61 8291
49 77 8291
49 67 8291
49 62 8291
49 63 8291
49 102 8291
49 51 8291
49 79 8291
49 80 8291
49 65 8291
49 81 8291
86 87 8291
71 59 8291
168 160 8291
168 160 8291
168 160 8291
160 168 8291
168 160 8291
168 160 8291
268 276 8291
8 16 8292
16 8 8292
59 56 8292
153 149 8293
153 145 8293
153 132 8293
135 167 8293
148 128 8293
263 276 8293
303 299 8293
263 276 8293
271 272 8293
263 264 8293
273 274 8293
292 262 8293
272 271 8293
25 14 8294
1 0 8294
26 9 8294
0 14 8294
73 63 8294
120 121 8294
148 128 8294
262 276 8294
286 287 8294
153 149 8295
153 145 8295
175 166 8295
178 135 8295
128 176 8295
278 299 8295
3 16 8296
59 56 8296
140 167 8296
180 133 8296
144 184 8296
15 3 8298
160 135 8298
3 15 8299
35 26 8299
82 83 8301
26 6 8302
299 278 8327
15 3 8334
16 3 8335
159 148 8335
276 268 8335
77 49 8336
49 77 8336
77 49 8336
77 49 8336
49 77 8336
49 63 8336
109 107 8336
109 107 8336
184 144 8336
137 145 8336
272 262 8336
272 293 8336
272 271 8336
293 262 8336
293 272 8336
293 271 8336
272 268 8336
293 276 8336
16 3 8337
244 245 8337
244 251 8337
284 270 8337
293 272 8337
292 270 8337
272 276 8337
272 264 8337
272 271 8337
50 54 8338
50 73 8338
54 50 8338
160 187 8338
160 168 8338
160 208 8338
160 178 8338
168 160 8338
145 153 8338
271 293 8338
272 293 8338
272 262 8338
272 268 8338
276 268 8338
276 263 8338
276 275 8338
276 266 8338
276 270 8338
276 261 8338
50 54 8339
49 68 8339
49 70 8339
49 52 8339
49 71 8339
49 54 8339
49 56 8339
49 66 8339
49 53 8339
49 72 8339
49 73 8339
49 74 8339
49 58 8339
49 75 8339
49 59 8339
49 76 8339
49 60 8339
49 47 8339
49 50 8339
49 61 8339
49 77 8339
49 67 8339
49 62 8339
49 63 8339
49 102 8339
49 51 8339
49 79 8339
49 80 8339
49 65 8339
49 81 8339
104 52 8339
104 71 8339
104 56 8339
104 74 8339
104 59 8339
104 79 8339
177 145 8339
167 155 8339
167 127 8339
167 135 8339
231 235 8339
292 270 8339
3 16 8340
16 3 8340
56 52 8340
56 58 8340
56 59 8340
56 47 8340
52 58 8340
52 59 8340
167 135 8340
153 154 8340
237 228 8340
237 228 8340
237 228 8340
15 3 8341
3 15 8341
56 52 8341
56 58 8341
56 59 8341
56 47 8341
20 22 8342
12 6 8342
104 52 8342
104 71 8342
104 56 8342
104 74 8342
104 59 8342
104 79 8342
148 166 8342
237 228 8342
237 233 8342
237 233 8342
261 265 8342
261 279 8342
261 280 8342
261 275 8342
261 288 8342
261 262 8342
261 291 8342
261 292 8342
261 293 8342
261 270 8342
261 267 8342
261 296 8342
261 271 8342
261 277 8342
261 278 8342
261 263 8342
261 266 8342
261 283 8342
261 284 8342
261 286 8342
261 287 8342
