142 500
48 47 7777
48 49 7777
48 50 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
107 106 7777
107 90 7777
107 106 7777
107 103 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
107 106 7777
107 88 7777
107 94 7777
107 90 7777
130 129 7777
130 114 7777
130 116 7777
130 119 7777
130 123 7777
130 128 7777
130 129 7777
114 118 7777
0 1 7778
0 4 7778
20 23 7778
49 50 7778
49 48 7778
49 73 7778
50 49 7778
50 48 7778
116 115 7778
116 128 7778
116 130 7778
130 119 7778
121 127 7778
115 128 7778
98 99 7779
88 89 7779
50 49 7780
50 48 7780
132 119 7780
132 119 7780
24 20 7781
51 59 7781
51 52 7781
99 88 7781
99 98 7781
118 125 7781
118 117 7781
130 116 7781
130 119 7781
130 128 7781
0 4 7782
56 52 7782
49 73 7782
48 56 7782
52 56 7782
63 70 7782
98 88 7782
24 32 7783
52 51 7783
118 113 7783
121 126 7783
118 124 7783
52 57 7784
51 52 7784
52 62 7784
52 48 7784
51 52 7784
52 70 7784
121 126 7784
52 60 7787
52 57 7787
21 20 7788
67 56 7790
25 24 7799
24 25 7799
48 52 7799
48 49 7799
48 50 7799
49 73 7799
51 52 7800
50 49 7800
50 48 7800
119 128 7800
119 115 7800
119 116 7800
119 117 7800
119 120 7800
119 121 7800
119 122 7800
119 123 7800
119 124 7800
119 133 7800
119 125 7800
119 129 7800
119 130 7800
119 131 7800
126 132 7800
128 115 7800
128 116 7800
128 130 7800
128 115 7800
128 116 7800
128 130 7800
128 115 7800
128 116 7800
128 130 7800
128 115 7800
128 116 7800
128 130 7800
127 114 7800
127 115 7800
127 116 7800
127 117 7800
127 118 7800
127 119 7800
127 120 7800
127 121 7800
127 122 7800
127 123 7800
127 124 7800
127 133 7800
127 125 7800
127 126 7800
127 128 7800
127 129 7800
127 130 7800
127 132 7800
20 30 7801
23 20 7801
20 21 7801
37 36 7801
49 50 7801
49 48 7801
71 65 7801
56 67 7801
65 71 7801
49 50 7801
49 48 7801
49 50 7801
49 48 7801
61 59 7801
61 64 7801
61 66 7801
51 52 7801
97 98 7801
103 93 7801
117 120 7801
119 132 7801
120 115 7801
120 116 7801
120 122 7801
120 113 7801
120 133 7801
120 128 7801
120 130 7801
120 132 7801
120 131 7801
2 0 7802
2 3 7802
70 58 7802
58 70 7802
71 54 7802
54 71 7802
93 92 7802
98 88 7802
93 88 7802
101 103 7802
103 101 7802
115 128 7802
120 123 7802
120 124 7802
120 127 7802
120 129 7802
120 114 7802
120 115 7802
120 116 7802
120 117 7802
120 118 7802
120 119 7802
120 121 7802
120 122 7802
120 113 7802
120 133 7802
120 125 7802
120 126 7802
120 128 7802
120 130 7802
120 132 7802
1 0 7803
63 47 7803
49 50 7803
49 48 7803
47 48 7803
86 85 7803
97 96 7803
118 125 7803
132 126 7803
132 126 7803
55 57 7804
51 77 7804
117 125 7804
47 48 7805
88 93 7805
93 89 7805
52 55 7806
51 62 7806
52 58 7806
52 51 7806
52 60 7806
52 59 7806
52 64 7806
52 56 7806
52 61 7806
52 55 7806
51 52 7807
51 52 7807
51 56 7807
52 60 7809
67 56 7809
93 88 7809
93 89 7815
93 89 7815
32 24 7824
118 119 7828
118 121 7828
93 92 7833
93 92 7834
103 92 7837
93 103 7837
93 92 7837
93 88 7837
89 93 7839
103 93 7839
25 24 7871
50 49 7871
50 48 7871
60 52 7872
48 49 7872
48 50 7872
48 47 7872
48 47 7872
60 52 7872
107 106 7872
107 88 7872
107 94 7872
107 90 7872
107 106 7872
107 103 7872
107 88 7872
107 94 7872
107 90 7872
128 115 7872
128 116 7872
128 130 7872
119 130 7872
56 67 7873
52 60 7873
95 89 7873
125 119 7873
0 1 7874
52 67 7874
60 52 7874
52 60 7874
49 50 7874
49 48 7874
60 52 7874
52 60 7874
63 58 7874
63 51 7874
63 60 7874
63 77 7874
63 56 7874
63 62 7874
63 69 7874
63 55 7874
63 47 7874
63 48 7874
63 70 7874
97 96 7874
102 90 7874
102 90 7874
90 99 7874
130 116 7874
130 116 7874
130 123 7874
130 128 7874
130 129 7874
119 128 7874
119 115 7874
119 116 7874
119 117 7874
119 118 7874
119 120 7874
119 121 7874
119 122 7874
119 123 7874
119 124 7874
119 133 7874
119 125 7874
119 129 7874
119 130 7874
119 131 7874
130 116 7874
130 129 7874
130 116 7874
130 119 7874
130 128 7874
130 129 7874
37 28 7875
49 50 7875
49 48 7875
89 95 7875
88 107 7875
88 90 7875
117 129 7875
0 4 7876
60 65 7876
65 60 7876
52 56 7876
56 52 7876
47 52 7876
88 97 7876
89 92 7876
89 88 7876
89 93 7876
28 37 7877
52 56 7877
51 62 7877
51 60 7877
88 89 7877
88 93 7877
88 101 7877
97 88 7877
130 129 7877
28 37 7878
28 26 7878
28 27 7878
28 20 7878
28 19 7878
28 32 7878
28 29 7878
28 30 7878
28 20 7878
48 51 7878
51 60 7878
97 96 7878
94 96 7878
130 116 7878
27 28 7879
37 28 7879
51 60 7879
51 60 7879
51 77 7879
51 62 7879
51 57 7879
51 56 7879
51 60 7879
107 106 7879
107 88 7879
107 94 7879
107 90 7879
93 88 7879
119 128 7879
119 115 7879
119 116 7879
119 117 7879
119 120 7879
119 121 7879
119 122 7879
119 123 7879
119 124 7879
119 133 7879
119 125 7879
119 129 7879
119 130 7879
119 131 7879
51 62 7880
51 60 7880
66 59 7880
66 64 7880
66 61 7880
51 59 7880
103 93 7880
59 51 7881
47 48 7881
67 52 7881
52 51 7882
52 51 7882
21 20 7885
88 89 7886
88 92 7887
88 103 7887
103 88 7887
88 103 7887
48 49 7894
48 50 7894
25 32 7895
25 24 7895
20 29 7896
128 115 7896
128 116 7896
128 130 7896
128 115 7896
128 116 7896
128 130 7896
7 8 7897
51 52 7897
60 57 7897
47 51 7897
124 129 7897
124 129 7897
120 113 7897
21 20 7898
37 36 7898
50 49 7898
50 48 7898
51 77 7898
51 70 7898
51 77 7898
52 56 7898
85 86 7898
93 88 7898
1 0 7899
48 49 7899
48 47 7899
48 50 7899
56 52 7899
51 59 7899
51 52 7899
88 93 7899
88 97 7899
88 107 7899
88 89 7899
88 101 7899
88 102 7899
88 95 7899
88 96 7899
88 103 7899
88 93 7899
88 91 7899
88 98 7899
88 92 7899
88 94 7899
88 90 7899
88 99 7899
88 97 7899
88 107 7899
88 89 7899
88 101 7899
88 102 7899
88 95 7899
88 96 7899
88 103 7899
88 93 7899
88 91 7899
88 98 7899
88 92 7899
88 94 7899
88 90 7899
88 99 7899
89 88 7899
88 89 7899
88 107 7899
88 93 7899
88 94 7899
88 90 7899
120 113 7899
121 123 7899
21 20 7900
85 86 7900
89 88 7900
119 128 7900
119 115 7900
119 116 7900
119 117 7900
119 118 7900
119 120 7900
119 121 7900
119 122 7900
119 123 7900
119 124 7900
119 133 7900
119 125 7900
119 129 7900
119 130 7900
119 131 7900
14 6 7901
88 103 7901
93 92 7901
93 88 7901
103 88 7901
113 120 7901
113 120 7901
132 119 7901
132 126 7901
132 119 7901
132 126 7901
28 20 7902
52 59 7902
59 55 7902
51 52 7902
52 59 7902
52 51 7902
61 59 7902
55 59 7902
121 117 7902
103 88 7903
102 90 7903
93 89 7903
93 89 7903
130 116 7903
130 116 7903
60 52 7904
52 60 7904
63 58 7904
63 51 7904
63 60 7904
63 77 7904
63 56 7904
63 62 7904
63 69 7904
63 55 7904
63 47 7904
63 48 7904
63 70 7904
52 57 7904
52 57 7904
52 56 7904
52 56 7904
89 93 7904
107 106 7904
107 88 7904
107 94 7904
107 90 7904
64 57 7905
64 67 7905
64 58 7905
64 51 7905
64 60 7905
64 63 7905
64 59 7905
64 77 7905
64 56 7905
64 62 7905
64 69 7905
64 52 7905
64 61 7905
64 55 7905
64 47 7905
64 50 7905
64 48 7905
64 66 7905
64 70 7905
67 64 7905
64 59 7905
93 89 7905
89 93 7906
93 89 7906
52 51 7907
93 88 7907
93 88 7907
88 93 7907
20 30 7908
20 30 7908
93 88 7908
30 20 7909
30 20 7909
63 51 7915
59 61 7919
128 115 7919
128 116 7919
128 130 7919
128 115 7919
128 116 7919
128 130 7919
30 26 7920
23 20 7920
60 58 7920
60 51 7920
60 59 7920
60 64 7920
60 56 7920
60 52 7920
60 61 7920
60 55 7920
60 66 7920
130 128 7920
47 48 7921
119 132 7921
0 1 7922
20 28 7922
61 59 7922
60 52 7922
48 47 7922
56 59 7922
59 61 7922
60 51 7922
86 85 7922
88 109 7922
88 107 7922
88 89 7922
88 106 7922
88 101 7922
88 95 7922
88 93 7922
88 94 7922
88 90 7922
88 99 7922
51 52 7923
51 52 7923
59 52 7923
88 97 7923
88 107 7923
88 89 7923
88 101 7923
88 102 7923
88 95 7923
88 96 7923
88 103 7923
88 93 7923
88 91 7923
88 98 7923
88 92 7923
88 94 7923
88 90 7923
88 99 7923
95 102 7923
88 89 7923
88 93 7923
93 88 7923
130 119 7923
36 37 7924
36 28 7924
51 62 7924
51 57 7924
62 57 7924
89 88 7924
88 89 7924
77 51 7925
48 49 7925
48 50 7925
51 63 7925
51 52 7925
48 49 7925
48 50 7925
95 88 7925
77 51 7926
59 64 7926
59 66 7926
94 103 7926
21 20 7927
51 63 7927
51 62 7927
51 56 7927
64 59 7927
51 56 7927
103 94 7927
90 102 7927
102 90 7927
90 102 7927
8 14 7928
102 90 7928
103 92 7928
93 89 7928
89 93 7929
93 89 7929
107 106 7930
93 89 7931
21 20 7932
20 21 7932
47 51 7932
103 101 7933
67 48 7934
60 52 7943
130 116 7943
130 119 7943
130 128 7943
20 30 7944
30 20 7944
56 51 7944
107 106 7944
107 88 7944
107 94 7944
107 90 7944
20 24 7945
96 97 7945
107 106 7945
107 88 7945
107 94 7945
107 90 7945
48 49 7946
48 50 7946
52 51 7946
52 59 7946
0 3 7947
0 3 7947
52 60 7947
51 52 7947
102 90 7947
93 96 7947
116 115 7947
116 128 7947
116 130 7947
0 1 7948
19 24 7948
51 52 7948
51 57 7948
107 88 7948
107 94 7948
107 90 7948
107 88 7948
107 94 7948
107 90 7948
92 88 7948
118 120 7948
118 125 7948
48 49 7949
48 50 7949
59 64 7949
48 67 7949
92 88 7949
50 61 7950
59 52 7950
92 88 7950
92 93 7950
92 93 7950
88 92 7950
88 92 7950
92 88 7950
61 59 7951
95 97 7951
95 107 7951
95 89 7951
95 106 7951
95 101 7951
95 102 7951
95 96 7951
95 103 7951
95 88 7951
95 93 7951
95 91 7951
95 98 7951
95 92 7951
95 94 7951
95 90 7951
95 99 7951
94 103 7951
88 96 7951
128 115 7951
128 116 7951
128 130 7951
51 52 7952
51 52 7952
92 101 7952
103 94 7952
92 103 7952
103 92 7952
130 129 7952
130 115 7952
130 128 7952
130 115 7952
130 128 7952
67 48 7953
52 59 7953
52 51 7954
52 51 7954
52 59 7954
52 56 7954
52 59 7954
52 56 7954
71 65 7955
118 124 7955
48 67 7966
47 48 7967
60 52 7967
60 59 7967
60 50 7967
24 20 7968
21 20 7968
20 19 7968
48 49 7968
48 50 7968
59 60 7968
59 50 7968
60 59 7968
103 92 7968
128 115 7968
128 116 7968
128 130 7968
20 21 7969
95 90 7969
92 88 7969
20 30 7970
24 25 7970
24 32 7970
47 48 7970
20 19 7971
20 19 7971
51 63 7971
89 93 7971
92 103 7971
88 92 7971
92 88 7971
119 128 7971
119 115 7971
119 116 7971
119 117 7971
119 120 7971
119 121 7971
119 122 7971
119 123 7971
119 124 7971
119 133 7971
119 125 7971
119 129 7971
119 130 7971
119 131 7971
132 119 7971
132 119 7971
0 1 7972
0 15 7972
20 30 7972
59 52 7972
61 59 7972
51 47 7972
52 57 7972
52 57 7972
59 50 7972
52 57 7972
94 88 7972
119 117 7972
121 123 7972
30 20 7973
30 20 7973
20 30 7973
20 30 7973
20 28 7973
28 29 7973
51 57 7973
93 89 7973
4 0 7974
1 0 7974
103 94 7974
93 89 7974
94 103 7974
103 94 7974
94 103 7974
103 94 7974
103 94 7974
94 103 7974
89 93 7974
88 94 7974
103 101 7975
101 103 7975
103 94 7975
88 92 7975
51 52 7976
92 94 7976
92 88 7976
93 88 7976
59 62 7977
59 57 7977
59 67 7977
59 58 7977
59 51 7977
59 60 7977
59 63 7977
59 64 7977
59 77 7977
59 56 7977
59 62 7977
59 69 7977
59 52 7977
59 61 7977
59 55 7977
59 47 7977
59 50 7977
59 48 7977
59 66 7977
59 70 7977
93 92 7977
93 89 7977
52 57 7978
89 93 7979
88 92 7988
50 59 7999
50 55 7999
21 20 8015
52 57 8019
52 57 8019
103 107 8020
20 21 8029
20 29 8029
20 24 8030
20 29 8030
48 57 8038
48 47 8038
48 50 8038
25 24 8039
50 49 8039
50 48 8039
50 49 8039
50 48 8039
50 49 8039
50 48 8039
50 59 8039
59 50 8039
48 57 8039
52 57 8040
52 51 8040
57 51 8040
107 106 8040
107 88 8040
107 94 8040
107 90 8040
107 106 8040
107 88 8040
107 94 8040
107 90 8040
107 106 8040
107 88 8040
107 94 8040
107 90 8040
95 88 8041
119 130 8041
130 116 8041
125 114 8041
30 26 8042
51 52 8042
52 51 8042
60 52 8042
57 59 8042
60 52 8042
51 52 8042
52 51 8042
107 106 8042
107 88 8042
107 94 8042
107 90 8042
107 106 8042
107 88 8042
107 94 8042
107 90 8042
107 103 8042
48 51 8043
48 56 8043
48 55 8043
51 52 8043
95 88 8043
121 123 8043
36 28 8044
57 55 8044
47 50 8044
28 36 8045
52 59 8045
52 59 8045
56 52 8045
67 56 8045
92 94 8045
9 6 8046
36 37 8046
36 28 8046
30 20 8046
59 56 8046
59 52 8046
94 92 8046
124 133 8046
57 55 8047
128 118 8047
51 56 8048
103 107 8048
52 59 8049
52 59 8049
52 59 8049
52 59 8049
52 59 8049
52 59 8049
52 59 8049
51 56 8049
51 52 8049
52 59 8050
52 57 8050
52 59 8050
52 56 8050
21 20 8051
20 19 8051
20 21 8051
52 51 8051
20 30 8052
52 57 8052
103 101 8052
101 103 8054
103 101 8054
25 24 8063
24 20 8063
50 47 8063
59 52 8063
59 56 8063
14 7 8064
24 32 8064
49 50 8064
49 48 8064
59 57 8064
59 57 8064
51 52 8064
52 51 8064
57 59 8064
103 92 8064
92 88 8064
130 119 8064
30 20 8065
130 119 8065
20 30 8066
20 19 8066
132 119 8066
132 119 8066
132 119 8066
51 60 8067
52 57 8067
52 57 8067
52 57 8067
0 4 8068
20 30 8068
20 26 8068
20 27 8068
20 19 8068
20 32 8068
20 28 8068
20 29 8068
59 55 8068
59 55 8068
54 70 8068
103 101 8068
103 107 8068
103 92 8068
103 94 8068
116 115 8068
116 128 8068
116 130 8068
52 59 8069
52 57 8069
51 56 8069
51 52 8069
52 51 8069
89 96 8069
89 90 8069
119 125 8069
119 132 8069
118 127 8069
120 115 8069
37 29 8070
52 57 8070
107 88 8070
107 94 8070
107 90 8070
103 92 8070
107 88 8070
107 94 8070
107 90 8070
119 129 8070
0 4 8071
20 19 8071
57 47 8071
51 57 8071
51 57 8071
51 57 8071
107 106 8071
107 88 8071
107 94 8071
107 90 8071
107 106 8071
107 88 8071
107 94 8071
107 90 8071
107 106 8071
107 88 8071
107 94 8071
107 90 8071
132 119 8071
132 119 8071
52 51 8072
57 51 8072
51 52 8072
92 88 8072
92 88 8072
92 93 8072
130 114 8072
52 51 8073
52 51 8074
52 57 8074
59 52 8074
59 52 8074
59 56 8074
52 59 8074
59 52 8074
9 6 8075
9 14 8075
59 52 8075
59 52 8075
59 52 8075
128 115 8075
128 116 8075
128 130 8075
20 19 8076
57 51 8087
57 56 8087
85 86 8087
48 47 8088
48 50 8088
107 106 8088
107 88 8088
107 94 8088
107 90 8088
107 106 8088
107 88 8088
107 94 8088
107 90 8088
59 55 8089
60 51 8089
60 77 8089
60 59 8089
60 56 8089
59 50 8089
103 88 8089
103 92 8089
118 117 8089
119 128 8089
119 115 8089
119 116 8089
119 117 8089
119 120 8089
119 121 8089
119 122 8089
119 123 8089
119 124 8089
119 133 8089
119 125 8089
119 129 8089
119 130 8089
119 131 8089
118 120 8089
50 59 8090
49 50 8090
49 48 8090
59 60 8090
60 59 8090
107 88 8090
107 94 8090
107 90 8090
119 126 8090
130 116 8090
130 119 8090
130 128 8090
130 129 8090
59 60 8091
98 103 8091
98 97 8091
118 120 8091
125 118 8091
60 59 8092
55 59 8092
52 51 8092
70 54 8092
92 99 8092
102 90 8092
118 126 8092
130 116 8092
125 118 8092
24 25 8093
52 57 8093
51 57 8093
51 57 8093
55 59 8093
57 51 8093
57 52 8093
55 59 8093
52 55 8093
60 57 8094
90 102 8094
102 90 8095
90 102 8095
107 106 8095
107 88 8095
107 94 8095
107 90 8095
89 93 8096
115 126 8098
71 54 8099
9 14 8104
50 49 8110
50 48 8110
50 49 8110
50 48 8110
25 24 8111
50 49 8111
50 48 8111
50 49 8111
50 48 8111
48 57 8111
48 47 8111
48 51 8111
48 56 8111
48 55 8111
48 50 8111
24 25 8112
24 25 8112
24 32 8112
57 48 8112
57 51 8112
107 106 8112
107 88 8112
107 94 8112
107 90 8112
14 6 8113
61 57 8113
92 107 8113
63 57 8114
48 51 8114
48 56 8114
48 55 8114
48 57 8114
48 49 8114
48 47 8114
48 50 8114
60 56 8114
107 106 8114
107 88 8114
107 94 8114
107 90 8114
107 106 8114
107 103 8114
107 88 8114
107 94 8114
107 90 8114
117 124 8114
118 121 8114
61 59 8115
61 50 8115
64 66 8115
97 96 8115
97 98 8115
97 96 8115
97 98 8115
102 90 8115
57 52 8116
49 50 8116
49 48 8116
89 93 8116
92 89 8116
92 89 8116
4 0 8117
57 55 8117
61 59 8117
107 106 8117
107 103 8117
107 88 8117
107 94 8117
107 90 8117
90 102 8117
127 129 8117
59 61 8118
90 102 8118
103 107 8118
102 90 8118
61 57 8119
102 90 8119
127 128 8119
8 10 8122
67 51 8125
67 56 8125
25 24 8135
25 24 8135
24 25 8135
24 25 8135
52 51 8135
52 57 8135
57 52 8135
51 52 8136
51 55 8136
49 50 8136
49 48 8136
51 52 8136
51 55 8136
51 57 8136
48 59 8136
48 56 8136
48 55 8136
48 57 8136
48 47 8136
48 50 8136
48 49 8136
48 50 8136
10 8 8137
57 52 8137
50 64 8137
86 85 8137
92 88 8137
93 89 8137
98 88 8137
57 51 8138
57 52 8138
4 0 8139
57 51 8139
54 71 8139
57 70 8139
64 66 8139
57 77 8139
57 51 8139
57 60 8139
57 63 8139
57 59 8139
57 64 8139
57 56 8139
57 62 8139
57 69 8139
57 61 8139
57 55 8139
57 47 8139
57 50 8139
57 48 8139
57 66 8139
57 70 8139
120 113 8139
132 119 8139
132 119 8139
50 49 8140
50 48 8140
60 52 8140
48 57 8140
51 62 8141
51 66 8141
89 93 8141
48 57 8142
51 52 8142
57 48 8142
51 52 8142
61 52 8142
61 59 8142
57 56 8142
51 57 8142
88 89 8142
57 52 8143
57 51 8143
51 52 8143
51 62 8143
88 89 8143
125 114 8143
55 52 8144
51 62 8144
88 97 8144
88 107 8144
88 89 8144
88 101 8144
88 102 8144
88 95 8144
88 96 8144
88 103 8144
88 93 8144
88 91 8144
88 98 8144
88 92 8144
88 94 8144
88 90 8144
88 99 8144
88 93 8144
51 62 8145
88 97 8145
88 96 8145
88 98 8145
88 98 8145
55 57 8147
92 95 8147
93 88 8147
92 88 8147
130 116 8161
130 116 8161
130 119 8161
130 128 8161
130 119 8161
130 119 8161
130 119 8161
52 57 8165
93 89 8166
93 92 8166
51 67 8170
59 57 8183
90 102 8199
25 24 8207
14 7 8208
4 0 8208
57 52 8208
47 48 8209
29 37 8210
102 90 8210
52 57 8211
88 97 8211
88 107 8211
88 89 8211
88 101 8211
88 102 8211
88 95 8211
88 96 8211
88 103 8211
88 93 8211
88 91 8211
88 98 8211
88 92 8211
88 94 8211
88 90 8211
88 99 8211
118 113 8211
15 0 8212
0 15 8212
55 52 8212
48 57 8212
108 89 8212
89 95 8212
89 88 8212
108 89 8212
57 55 8213
52 57 8213
55 57 8213
52 57 8213
8 7 8214
88 95 8214
36 28 8216
88 95 8216
88 90 8216
88 89 8216
67 51 8217
25 24 8231
48 57 8231
48 47 8231
98 99 8232
8 10 8233
0 4 8234
57 48 8234
48 57 8234
48 47 8234
48 50 8234
48 57 8234
48 47 8234
48 49 8234
48 50 8234
48 49 8234
48 55 8234
48 47 8234
47 63 8234
98 88 8234
88 95 8234
0 6 8235
8 6 8235
32 24 8235
24 32 8235
89 88 8235
98 99 8235
55 57 8236
55 57 8236
88 103 8236
103 88 8236
108 89 8236
108 95 8236
52 57 8237
55 57 8237
55 57 8237
127 128 8237
57 52 8238
8 6 8239
32 30 8239
94 92 8240
88 92 8240
25 32 8255
25 24 8255
57 77 8255
57 60 8255
57 63 8255
57 62 8255
57 69 8255
57 47 8255
57 48 8255
57 66 8255
47 48 8256
47 48 8256
48 57 8256
48 49 8256
48 47 8256
48 50 8256
48 57 8256
48 57 8256
48 47 8256
48 49 8256
85 86 8256
119 130 8256
32 25 8257
93 88 8259
93 92 8259
93 95 8259
93 88 8259
88 93 8259
57 48 8260
78 60 8260
78 57 8260
113 114 8260
113 118 8260
113 126 8260
32 30 8261
48 57 8261
57 48 8261
47 48 8261
48 49 8261
48 47 8261
48 50 8261
113 125 8261
48 57 8262
48 47 8262
48 49 8262
48 50 8262
90 88 8262
90 94 8262
90 102 8262
93 103 8262
49 50 8263
49 48 8263
54 53 8263
92 93 8263
93 95 8263
93 92 8263
9 6 8264
24 25 8264
8 10 8269
48 47 8280
60 78 8280
97 98 8280
32 24 8281
57 77 8281
57 60 8281
57 63 8281
57 62 8281
57 69 8281
57 47 8281
57 48 8281
57 66 8281
57 70 8281
49 73 8281
49 50 8281
49 48 8281
113 130 8281
113 114 8281
113 115 8281
113 116 8281
113 117 8281
113 118 8281
113 119 8281
113 120 8281
113 121 8281
113 122 8281
113 123 8281
113 124 8281
113 133 8281
113 125 8281
113 126 8281
113 127 8281
113 128 8281
113 129 8281
113 132 8281
128 115 8281
128 116 8281
128 130 8281
128 116 8281
128 130 8281
128 115 8281
128 116 8281
128 130 8281
128 115 8281
128 116 8281
128 130 8281
24 25 8282
24 32 8282
85 86 8282
88 109 8282
88 106 8282
88 93 8282
88 92 8282
92 109 8282
118 113 8282
115 116 8282
50 49 8283
50 48 8283
116 128 8283
116 130 8283
132 119 8283
132 126 8283
132 119 8283
132 126 8283
113 126 8284
14 6 8285
71 54 8285
86 85 8285
103 88 8285
103 92 8285
88 103 8285
88 103 8285
103 88 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
88 103 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
103 88 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
107 106 8285
107 88 8285
107 94 8285
107 90 8285
94 90 8285
36 28 8286
94 90 8286
88 93 8286
88 92 8286
88 93 8286
88 92 8286
9 6 8287
64 57 8287
107 88 8287
107 94 8287
107 90 8287
107 106 8287
107 88 8287
107 94 8287
107 90 8287
107 106 8287
107 88 8287
107 94 8287
107 90 8287
107 106 8287
107 88 8287
107 94 8287
107 90 8287
107 109 8287
107 106 8287
107 88 8287
107 94 8287
107 90 8287
92 93 8287
93 92 8287
92 103 8287
92 88 8287
113 130 8287
113 114 8287
113 115 8287
113 116 8287
113 117 8287
113 118 8287
113 119 8287
113 120 8287
113 121 8287
113 122 8287
113 123 8287
113 124 8287
113 133 8287
113 125 8287
113 126 8287
113 127 8287
113 128 8287
113 129 8287
113 132 8287
113 115 8287
9 14 8288
88 92 8288
92 103 8288
90 102 8288
90 102 8288
109 92 8288
92 95 8288
92 109 8288
92 103 8288
103 92 8288
93 92 8289
90 102 8289
103 101 8290
103 107 8290
101 103 8291
103 101 8293
25 24 8327
60 57 8327
57 60 8327
60 57 8327
30 26 8328
48 57 8328
48 49 8328
48 47 8328
128 115 8328
128 116 8328
128 130 8328
15 14 8329
88 94 8329
101 103 8329
92 88 8329
88 97 8329
88 109 8329
88 107 8329
88 89 8329
88 106 8329
88 101 8329
88 102 8329
88 95 8329
88 96 8329
88 103 8329
88 93 8329
88 91 8329
88 98 8329
88 92 8329
88 94 8329
88 90 8329
88 99 8329
130 119 8329
130 123 8329
130 129 8329
119 130 8329
130 116 8329
130 119 8329
130 123 8329
130 128 8329
130 129 8329
125 113 8329
0 6 8330
0 6 8330
0 6 8330
24 25 8330
57 70 8330
107 109 8330
107 106 8330
107 88 8330
107 94 8330
107 90 8330
107 109 8330
107 106 8330
107 109 8330
107 106 8330
107 88 8330
107 94 8330
107 90 8330
107 109 8330
107 106 8330
107 88 8330
107 94 8330
107 90 8330
88 97 8330
88 109 8330
88 107 8330
88 89 8330
88 106 8330
88 101 8330
88 102 8330
88 95 8330
88 96 8330
88 103 8330
88 93 8330
88 91 8330
88 98 8330
88 92 8330
88 94 8330
88 90 8330
88 99 8330
93 88 8330
57 77 8331
57 67 8331
57 51 8331
57 60 8331
57 63 8331
57 59 8331
57 64 8331
57 56 8331
57 62 8331
57 69 8331
57 52 8331
57 61 8331
57 55 8331
57 47 8331
57 50 8331
57 48 8331
57 66 8331
57 70 8331
85 86 8331
107 109 8331
107 106 8331
107 88 8331
107 94 8331
107 90 8331
107 109 8331
107 102 8331
107 88 8331
107 94 8331
107 90 8331
107 109 8331
107 102 8331
107 88 8331
107 94 8331
107 90 8331
90 102 8331
88 97 8331
88 109 8331
88 107 8331
88 89 8331
88 106 8331
88 101 8331
88 102 8331
88 95 8331
88 96 8331
88 103 8331
88 93 8331
88 91 8331
88 98 8331
88 92 8331
88 94 8331
88 90 8331
88 99 8331
113 118 8332
113 125 8332
57 51 8333
57 52 8333
57 51 8333
48 57 8333
48 47 8333
48 49 8333
48 50 8333
0 4 8334
6 8 8334
14 6 8334
36 28 8334
60 70 8334
86 85 8334
86 85 8334
118 113 8334
125 113 8334
130 116 8335
130 119 8335
130 123 8335
130 128 8335
52 51 8336
52 59 8336
52 57 8336
52 51 8336
102 107 8336
102 90 8336
118 113 8336
90 102 8343
48 49 8352
48 47 8352
48 50 8352
95 97 8357
95 89 8357
95 96 8357
95 91 8357
95 92 8357
95 90 8357
95 89 8357
95 92 8357
95 99 8357
25 32 8399
25 24 8399
48 57 8399
48 63 8399
48 49 8399
48 47 8399
48 50 8399
85 86 8399
4 0 8400
0 15 8400
57 51 8400
57 60 8400
57 59 8400
57 64 8400
57 56 8400
57 61 8400
57 55 8400
57 47 8400
48 57 8400
48 47 8400
48 50 8400
107 109 8400
107 106 8400
107 102 8400
107 88 8400
107 94 8400
107 90 8400
107 109 8400
107 102 8400
107 103 8400
107 88 8400
107 94 8400
107 90 8400
127 125 8400
52 57 8401
61 59 8401
61 59 8401
57 52 8401
70 57 8401
107 109 8401
107 106 8401
107 102 8401
107 88 8401
107 94 8401
107 90 8401
107 109 8401
107 106 8401
107 102 8401
107 88 8401
107 94 8401
107 90 8401
107 109 8401
107 106 8401
107 109 8401
107 106 8401
107 102 8401
107 88 8401
107 94 8401
107 90 8401
107 109 8401
107 106 8401
93 89 8401
107 109 8401
107 106 8401
107 102 8401
107 88 8401
107 94 8401
107 90 8401
107 109 8401
107 102 8401
107 88 8401
107 94 8401
107 90 8401
107 109 8401
107 102 8401
